target,x_m,y_m,true_contact_time_s,true_contact_idx,contact_phase,sampling_spacing_m,tolerance_m,max_boundary_points,warmup_ignore_s
B1613,40.794182,36.149930,22.020000,1102,EXIT,0.100000,0.050000,2000,2.000000
B1614,37.055926,35.746146,21.960000,1099,EXIT,0.100000,0.050000,2000,2.000000
B1615,29.658952,34.947169,21.480000,1075,EXIT,0.100000,0.050000,2000,2.000000
B1616,39.004035,35.945548,22.040000,1103,EXIT,0.100000,0.050000,2000,2.000000
B1617,32.481276,35.247542,21.820000,1092,EXIT,0.100000,0.050000,2000,2.000000
B1618,38.168147,35.846118,22.060000,1104,EXIT,0.100000,0.050000,2000,2.000000
B1619,31.565150,35.146094,21.780000,1090,EXIT,0.100000,0.050000,2000,2.000000
B1620,39.241571,35.949079,22.120000,1107,EXIT,0.100000,0.050000,2000,2.000000
B1621,34.467829,35.447694,21.980000,1100,EXIT,0.100000,0.050000,2000,2.000000
B1622,37.371097,35.743819,22.120000,1107,EXIT,0.100000,0.050000,2000,2.000000
B1623,41.946083,36.206798,22.360000,1119,EXIT,0.100000,0.050000,2000,2.000000
B1624,38.444637,35.845864,22.160000,1109,EXIT,0.100000,0.050000,2000,2.000000
B1625,41.985548,36.197996,22.360000,1119,EXIT,0.100000,0.050000,2000,2.000000
B1626,38.483760,35.840395,22.200000,1111,EXIT,0.100000,0.050000,2000,2.000000
B1627,42.184193,36.205442,22.440000,1123,EXIT,0.100000,0.050000,2000,2.000000
B1628,36.692226,35.649843,22.200000,1111,EXIT,0.100000,0.050000,2000,2.000000
B1629,42.303260,36.204753,22.480000,1125,EXIT,0.100000,0.050000,2000,2.000000
B1630,38.721204,35.845760,22.280000,1115,EXIT,0.100000,0.050000,2000,2.000000
B1631,41.865073,36.148733,22.360000,1119,EXIT,0.100000,0.050000,2000,2.000000
B1632,36.770122,35.642897,22.280000,1115,EXIT,0.100000,0.050000,2000,2.000000
B1633,41.984104,36.148545,22.400000,1121,EXIT,0.100000,0.050000,2000,2.000000
B1634,36.888689,35.647402,22.320000,1117,EXIT,0.100000,0.050000,2000,2.000000
B1635,42.580881,36.194892,22.560000,1129,EXIT,0.100000,0.050000,2000,2.000000
B1636,38.997846,35.845800,22.400000,1121,EXIT,0.100000,0.050000,2000,2.000000
B1637,42.222190,36.148138,22.480000,1125,EXIT,0.100000,0.050000,2000,2.000000
B1638,38.081431,35.748494,22.420000,1122,EXIT,0.100000,0.050000,2000,2.000000
B1639,42.898703,36.201217,22.680000,1135,EXIT,0.100000,0.050000,2000,2.000000
B1640,37.085213,35.645402,22.420000,1122,EXIT,0.100000,0.050000,2000,2.000000
B1641,41.424942,36.049634,22.540000,1128,EXIT,0.100000,0.050000,2000,2.000000
B1642,35.053453,35.446200,22.360000,1119,EXIT,0.100000,0.050000,2000,2.000000
B1643,39.393370,35.848553,22.540000,1128,EXIT,0.100000,0.050000,2000,2.000000
B1644,43.256057,36.199025,22.800000,1141,EXIT,0.100000,0.050000,2000,2.000000
B1645,38.396994,35.747460,22.560000,1129,EXIT,0.100000,0.050000,2000,2.000000
B1646,41.702262,36.044280,22.660000,1134,EXIT,0.100000,0.050000,2000,2.000000
B1647,37.400451,35.648275,22.560000,1129,EXIT,0.100000,0.050000,2000,2.000000
B1648,42.936642,36.146682,22.720000,1137,EXIT,0.100000,0.050000,2000,2.000000
B1649,35.288373,35.449266,22.500000,1126,EXIT,0.100000,0.050000,2000,2.000000
B1650,42.976069,36.139209,22.760000,1139,EXIT,0.100000,0.050000,2000,2.000000
B1651,36.442666,35.549087,22.600000,1131,EXIT,0.100000,0.050000,2000,2.000000
B1652,40.943767,35.946508,22.760000,1139,EXIT,0.100000,0.050000,2000,2.000000
B1653,34.250502,35.347668,22.480000,1125,EXIT,0.100000,0.050000,2000,2.000000
B1654,41.062718,35.948090,22.800000,1141,EXIT,0.100000,0.050000,2000,2.000000
B1655,43.970954,36.194493,23.040000,1153,EXIT,0.100000,0.050000,2000,2.000000
B1656,38.870567,35.746777,22.780000,1140,EXIT,0.100000,0.050000,2000,2.000000
B1657,43.532233,36.145213,22.900000,1146,EXIT,0.100000,0.050000,2000,2.000000
B1658,34.366812,35.348304,22.580000,1130,EXIT,0.100000,0.050000,2000,2.000000
B1659,42.535504,36.048793,22.940000,1148,EXIT,0.100000,0.050000,2000,2.000000
B1660,43.770522,36.144565,22.980000,1150,EXIT,0.100000,0.050000,2000,2.000000
B1661,40.263258,35.845390,22.920000,1147,EXIT,0.100000,0.050000,2000,2.000000
B1662,35.560337,35.444224,22.720000,1137,EXIT,0.100000,0.050000,2000,2.000000
B1663,40.382174,35.847883,22.960000,1149,EXIT,0.100000,0.050000,2000,2.000000
B1664,44.487168,36.183911,23.200000,1161,EXIT,0.100000,0.050000,2000,2.000000
B1665,41.736212,35.945287,23.060000,1154,EXIT,0.100000,0.050000,2000,2.000000
B1666,36.872888,35.542194,22.900000,1146,EXIT,0.100000,0.050000,2000,2.000000
B1667,44.247187,36.143169,23.140000,1158,EXIT,0.100000,0.050000,2000,2.000000
B1668,40.659257,35.848627,23.080000,1155,EXIT,0.100000,0.050000,2000,2.000000
B1669,44.446108,36.149283,23.200000,1161,EXIT,0.100000,0.050000,2000,2.000000
B1670,33.362683,35.248125,22.600000,1131,EXIT,0.100000,0.050000,2000,2.000000
B1671,42.093307,35.949779,23.180000,1160,EXIT,0.100000,0.050000,2000,2.000000
B1672,45.162989,36.186560,23.440000,1173,EXIT,0.100000,0.050000,2000,2.000000
B1673,39.660462,35.747702,23.140000,1158,EXIT,0.100000,0.050000,2000,2.000000
B1674,44.803718,36.147946,23.320000,1167,EXIT,0.100000,0.050000,2000,2.000000
B1675,37.227318,35.549485,23.080000,1155,EXIT,0.100000,0.050000,2000,2.000000
B1676,43.646834,36.047656,23.320000,1167,EXIT,0.100000,0.050000,2000,2.000000
B1677,37.266329,35.548502,23.100000,1156,EXIT,0.100000,0.050000,2000,2.000000
B1678,42.489808,35.949268,23.320000,1167,EXIT,0.100000,0.050000,2000,2.000000
B1679,45.161389,36.146547,23.440000,1173,EXIT,0.100000,0.050000,2000,2.000000
B1680,39.976630,35.748710,23.300000,1166,EXIT,0.100000,0.050000,2000,2.000000
B1681,44.004306,36.049077,23.420000,1172,EXIT,0.100000,0.050000,2000,2.000000
B1682,33.474665,35.248909,22.700000,1136,EXIT,0.100000,0.050000,2000,2.000000
B1683,42.687539,35.941456,23.440000,1173,EXIT,0.100000,0.050000,2000,2.000000
B1684,44.242659,36.049953,23.500000,1176,EXIT,0.100000,0.050000,2000,2.000000
B1685,36.185008,35.449410,23.160000,1159,EXIT,0.100000,0.050000,2000,2.000000
B1686,38.936606,35.649936,23.380000,1170,EXIT,0.100000,0.050000,2000,2.000000
B1687,45.677851,36.138252,23.620000,1182,EXIT,0.100000,0.050000,2000,2.000000
B1688,38.975731,35.648366,23.420000,1172,EXIT,0.100000,0.050000,2000,2.000000
B1689,44.520456,36.045386,23.620000,1182,EXIT,0.100000,0.050000,2000,2.000000
B1690,37.658410,35.548675,23.360000,1169,EXIT,0.100000,0.050000,2000,2.000000
B1691,40.490310,35.748383,23.540000,1178,EXIT,0.100000,0.050000,2000,2.000000
B1692,44.758878,36.046234,23.700000,1186,EXIT,0.100000,0.050000,2000,2.000000
B1693,39.172934,35.649716,23.520000,1177,EXIT,0.100000,0.050000,2000,2.000000
B1694,37.775626,35.547377,23.440000,1173,EXIT,0.100000,0.050000,2000,2.000000
B1695,43.480998,35.941478,23.740000,1188,EXIT,0.100000,0.050000,2000,2.000000
B1696,46.952210,36.173933,24.040000,1203,EXIT,0.100000,0.050000,2000,2.000000
B1697,43.679974,35.948381,23.780000,1190,EXIT,0.100000,0.050000,2000,2.000000
B1698,46.672467,36.145826,23.940000,1198,EXIT,0.100000,0.050000,2000,2.000000
B1699,36.456237,35.448513,23.380000,1170,EXIT,0.100000,0.050000,2000,2.000000
B1700,42.401798,35.848512,23.820000,1192,EXIT,0.100000,0.050000,2000,2.000000
B1701,46.911104,36.144610,24.020000,1202,EXIT,0.100000,0.050000,2000,2.000000
B1702,39.487710,35.647797,23.720000,1187,EXIT,0.100000,0.050000,2000,2.000000
B1703,44.076910,35.948268,23.920000,1197,EXIT,0.100000,0.050000,2000,2.000000
B1704,45.712855,36.049087,24.000000,1201,EXIT,0.100000,0.050000,2000,2.000000
B1705,47.588430,36.163496,24.240000,1213,EXIT,0.100000,0.050000,2000,2.000000
B1706,39.685094,35.649998,23.820000,1192,EXIT,0.100000,0.050000,2000,2.000000
B1707,47.468283,36.147255,24.200000,1211,EXIT,0.100000,0.050000,2000,2.000000
B1708,44.274885,35.941815,24.040000,1203,EXIT,0.100000,0.050000,2000,2.000000
B1709,44.473947,35.948234,24.080000,1205,EXIT,0.100000,0.050000,2000,2.000000
B1710,38.166730,35.546476,23.740000,1188,EXIT,0.100000,0.050000,2000,2.000000
B1711,48.145738,36.165131,24.440000,1223,EXIT,0.100000,0.050000,2000,2.000000
B1712,48.025578,36.149426,24.400000,1221,EXIT,0.100000,0.050000,2000,2.000000
B1713,43.154878,35.848284,24.140000,1208,EXIT,0.100000,0.050000,2000,2.000000
B1714,38.284179,35.547142,23.820000,1192,EXIT,0.100000,0.050000,2000,2.000000
B1715,46.388244,36.041140,24.260000,1214,EXIT,0.100000,0.050000,2000,2.000000
B1716,46.587417,36.046289,24.300000,1216,EXIT,0.100000,0.050000,2000,2.000000
B1717,48.623298,36.161539,24.600000,1231,EXIT,0.100000,0.050000,2000,2.000000
B1718,41.675794,35.744662,24.160000,1209,EXIT,0.100000,0.050000,2000,2.000000
B1719,45.149036,35.947149,24.340000,1218,EXIT,0.100000,0.050000,2000,2.000000
B1720,48.622522,36.145639,24.600000,1231,EXIT,0.100000,0.050000,2000,2.000000
B1721,40.157151,35.647754,24.120000,1207,EXIT,0.100000,0.050000,2000,2.000000
B1722,47.064767,36.047216,24.460000,1224,EXIT,0.100000,0.050000,2000,2.000000
B1723,49.100938,36.157913,24.760000,1239,EXIT,0.100000,0.050000,2000,2.000000
B1724,49.060620,36.147885,24.740000,1238,EXIT,0.100000,0.050000,2000,2.000000
B1725,40.274915,35.646504,24.200000,1211,EXIT,0.100000,0.050000,2000,2.000000
B1726,45.585774,35.944002,24.520000,1227,EXIT,0.100000,0.050000,2000,2.000000
B1727,49.459220,36.155171,24.880000,1245,EXIT,0.100000,0.050000,2000,2.000000
B1728,40.353450,35.645900,24.260000,1214,EXIT,0.100000,0.050000,2000,2.000000
B1729,47.581715,36.043691,24.640000,1233,EXIT,0.100000,0.050000,2000,2.000000
B1730,47.780976,36.048260,24.680000,1235,EXIT,0.100000,0.050000,2000,2.000000
B1731,49.817545,36.152413,25.000000,1251,EXIT,0.100000,0.050000,2000,2.000000
B1732,44.225769,35.849028,24.600000,1231,EXIT,0.100000,0.050000,2000,2.000000
B1733,49.777226,36.142909,24.980000,1250,EXIT,0.100000,0.050000,2000,2.000000
B1734,49.976564,36.146318,25.040000,1253,EXIT,0.100000,0.050000,2000,2.000000
B1735,50.175911,36.149638,25.120000,1257,EXIT,0.100000,0.050000,2000,2.000000
B1736,40.669067,35.649334,24.440000,1223,EXIT,0.100000,0.050000,2000,2.000000
B1737,46.380684,35.944787,24.820000,1242,EXIT,0.100000,0.050000,2000,2.000000
B1738,44.582593,35.847056,24.780000,1240,EXIT,0.100000,0.050000,2000,2.000000
B1739,44.701910,35.849178,24.800000,1241,EXIT,0.100000,0.050000,2000,2.000000
B1740,46.738790,35.948141,24.920000,1247,EXIT,0.100000,0.050000,2000,2.000000
B1741,46.778271,35.945225,24.960000,1249,EXIT,0.100000,0.050000,2000,2.000000
B1742,40.865658,35.649588,24.560000,1229,EXIT,0.100000,0.050000,2000,2.000000
B1743,49.094558,36.049173,25.100000,1256,EXIT,0.100000,0.050000,2000,2.000000
B1744,47.136447,35.948475,25.060000,1254,EXIT,0.100000,0.050000,2000,2.000000
B1745,49.333460,36.049208,25.160000,1259,EXIT,0.100000,0.050000,2000,2.000000
B1746,49.452919,36.049212,25.200000,1261,EXIT,0.100000,0.050000,2000,2.000000
B1747,49.572384,36.049206,25.240000,1263,EXIT,0.100000,0.050000,2000,2.000000
B1748,49.691853,36.049190,25.280000,1265,EXIT,0.100000,0.050000,2000,2.000000
B1749,49.811327,36.049166,25.320000,1267,EXIT,0.100000,0.050000,2000,2.000000
B1750,49.930806,36.049132,25.360000,1269,EXIT,0.100000,0.050000,2000,2.000000
B1751,49.970371,36.045486,25.380000,1270,EXIT,0.100000,0.050000,2000,2.000000
B1752,50.169778,36.049037,25.420000,1272,EXIT,0.100000,0.050000,2000,2.000000
B1753,38.980907,35.549874,24.760000,1239,EXIT,0.100000,0.050000,2000,2.000000
B1754,50.408770,36.048907,25.500000,1276,EXIT,0.100000,0.050000,2000,2.000000
B1755,50.528273,36.048829,25.540000,1278,EXIT,0.100000,0.050000,2000,2.000000
B1756,52.486099,36.127381,25.880000,1295,EXIT,0.100000,0.050000,2000,2.000000
B1757,50.687364,36.045264,25.620000,1282,EXIT,0.100000,0.050000,2000,2.000000
B1758,52.805127,36.128889,26.000000,1301,EXIT,0.100000,0.050000,2000,2.000000
B1759,48.608388,35.949057,25.600000,1281,EXIT,0.100000,0.050000,2000,2.000000
B1760,43.772035,35.746772,25.300000,1266,EXIT,0.100000,0.050000,2000,2.000000
B1761,48.767424,35.947650,25.680000,1285,EXIT,0.100000,0.050000,2000,2.000000
B1762,51.284984,36.044838,25.800000,1291,EXIT,0.100000,0.050000,2000,2.000000
B1763,49.006412,35.949487,25.760000,1289,EXIT,0.100000,0.050000,2000,2.000000
B1764,46.487949,35.846727,25.640000,1283,EXIT,0.100000,0.050000,2000,2.000000
B1765,49.085541,35.945040,25.820000,1292,EXIT,0.100000,0.050000,2000,2.000000
B1766,44.088832,35.749201,25.460000,1274,EXIT,0.100000,0.050000,2000,2.000000
B1767,46.766415,35.849543,25.740000,1288,EXIT,0.100000,0.050000,2000,2.000000
B1768,54.120449,36.118314,26.440000,1323,EXIT,0.100000,0.050000,2000,2.000000
B1769,54.240045,36.117348,26.480000,1325,EXIT,0.100000,0.050000,2000,2.000000
B1770,54.359645,36.116381,26.520000,1327,EXIT,0.100000,0.050000,2000,2.000000
B1771,52.640442,36.049137,26.180000,1310,EXIT,0.100000,0.050000,2000,2.000000
B1772,49.961800,35.949121,26.100000,1306,EXIT,0.100000,0.050000,2000,2.000000
B1773,41.567134,35.649829,25.600000,1281,EXIT,0.100000,0.050000,2000,2.000000
B1774,52.999196,36.048362,26.280000,1315,EXIT,0.100000,0.050000,2000,2.000000
B1775,47.362213,35.849479,26.020000,1302,EXIT,0.100000,0.050000,2000,2.000000
B1776,50.280106,35.946862,26.240000,1313,EXIT,0.100000,0.050000,2000,2.000000
B1777,55.316563,36.108621,26.840000,1343,EXIT,0.100000,0.050000,2000,2.000000
B1778,47.480927,35.847065,26.120000,1307,EXIT,0.100000,0.050000,2000,2.000000
B1779,55.555825,36.106676,26.920000,1347,EXIT,0.100000,0.050000,2000,2.000000
B1780,53.916378,36.048904,26.540000,1328,EXIT,0.100000,0.050000,2000,2.000000
B1781,50.917586,35.948986,26.460000,1324,EXIT,0.100000,0.050000,2000,2.000000
B1782,54.075659,36.045683,26.620000,1332,EXIT,0.100000,0.050000,2000,2.000000
B1783,47.878362,35.848110,26.280000,1315,EXIT,0.100000,0.050000,2000,2.000000
B1784,51.196398,35.948730,26.560000,1329,EXIT,0.100000,0.050000,2000,2.000000
B1785,44.759052,35.749275,26.160000,1309,EXIT,0.100000,0.050000,2000,2.000000
B1786,56.512998,36.098874,27.240000,1363,EXIT,0.100000,0.050000,2000,2.000000
B1787,54.873425,36.045977,26.840000,1343,EXIT,0.100000,0.050000,2000,2.000000
B1788,55.073036,36.047919,26.880000,1345,EXIT,0.100000,0.050000,2000,2.000000
B1789,55.192686,36.047496,26.900000,1346,EXIT,0.100000,0.050000,2000,2.000000
B1790,51.873738,35.948994,26.800000,1341,EXIT,0.100000,0.050000,2000,2.000000
B1791,57.231003,36.093007,27.480000,1375,EXIT,0.100000,0.050000,2000,2.000000
B1792,55.671318,36.045752,27.060000,1354,EXIT,0.100000,0.050000,2000,2.000000
B1793,57.470361,36.091049,27.560000,1379,EXIT,0.100000,0.050000,2000,2.000000
B1794,56.070594,36.049157,27.140000,1358,EXIT,0.100000,0.050000,2000,2.000000
B1795,48.672929,35.848572,26.680000,1335,EXIT,0.100000,0.050000,2000,2.000000
B1796,57.949109,36.087130,27.720000,1387,EXIT,0.100000,0.050000,2000,2.000000
B1797,58.068803,36.086149,27.760000,1389,EXIT,0.100000,0.050000,2000,2.000000
B1798,56.748963,36.048605,27.320000,1367,EXIT,0.100000,0.050000,2000,2.000000
B1799,52.949886,35.949682,27.160000,1359,EXIT,0.100000,0.050000,2000,2.000000
B1800,52.989573,35.948295,27.200000,1361,EXIT,0.100000,0.050000,2000,2.000000
B1801,58.587334,36.079307,27.920000,1397,DONE,0.100000,0.050000,2000,2.000000
B1802,57.507387,36.049630,27.580000,1380,EXIT,0.100000,0.050000,2000,2.000000
B1803,53.388276,35.948745,27.320000,1367,EXIT,0.100000,0.050000,2000,2.000000
B1804,59.146163,36.077319,28.120000,1407,DONE,0.100000,0.050000,2000,2.000000
B1805,59.185903,36.074512,28.120000,1407,DONE,0.100000,0.050000,2000,2.000000
B1806,59.385604,36.075356,28.200000,1411,DONE,0.100000,0.050000,2000,2.000000
B1807,58.385606,36.049438,27.860000,1394,DONE,0.100000,0.050000,2000,2.000000
B1808,49.467513,35.849926,27.280000,1365,EXIT,0.100000,0.050000,2000,2.000000
B1809,53.986143,35.947259,27.560000,1379,EXIT,0.100000,0.050000,2000,2.000000
B1810,59.984248,36.070446,28.400000,1421,DONE,0.100000,0.050000,2000,2.000000
B1811,58.984230,36.046011,28.060000,1404,DONE,0.100000,0.050000,2000,2.000000
B1812,54.464955,35.949352,27.700000,1386,EXIT,0.100000,0.050000,2000,2.000000
B1813,54.584665,35.949842,27.720000,1387,EXIT,0.100000,0.050000,2000,2.000000
B1814,60.582951,36.065537,28.600000,1431,DONE,0.100000,0.050000,2000,2.000000
B1815,59.902853,36.048816,28.360000,1419,DONE,0.100000,0.050000,2000,2.000000
B1816,60.022598,36.048032,28.400000,1421,DONE,0.100000,0.050000,2000,2.000000
B1817,61.061953,36.061610,28.760000,1439,DONE,0.100000,0.050000,2000,2.000000
B1818,49.863962,35.849478,27.760000,1389,EXIT,0.100000,0.050000,2000,2.000000
B1819,61.301467,36.059648,28.840000,1443,DONE,0.100000,0.050000,2000,2.000000
B1820,60.781333,36.047001,28.660000,1434,DONE,0.100000,0.050000,2000,2.000000
B1821,55.541960,35.949730,28.040000,1403,DONE,0.100000,0.050000,2000,2.000000
B1822,55.581712,35.948718,28.080000,1405,DONE,0.100000,0.050000,2000,2.000000
B1823,61.900288,36.054743,29.040000,1453,DONE,0.100000,0.050000,2000,2.000000
B1824,62.020058,36.053762,29.080000,1455,DONE,0.100000,0.050000,2000,2.000000
B1825,61.899865,36.048737,29.040000,1453,DONE,0.100000,0.050000,2000,2.000000
B1826,62.019639,36.047809,29.080000,1455,DONE,0.100000,0.050000,2000,2.000000
B1827,56.220211,35.949716,28.280000,1415,DONE,0.100000,0.050000,2000,2.000000
B1828,56.379737,35.949148,28.340000,1418,DONE,0.100000,0.050000,2000,2.000000
B1829,62.778516,36.045658,29.320000,1467,DONE,0.100000,0.050000,2000,2.000000
B1830,56.778804,35.949287,28.460000,1424,DONE,0.100000,0.050000,2000,2.000000
B1831,63.457455,36.042010,29.560000,1479,DONE,0.100000,0.050000,2000,2.000000
B1832,63.697047,36.040054,29.640000,1483,DONE,0.100000,0.050000,2000,2.000000
B1833,57.457258,35.949131,28.720000,1437,DONE,0.100000,0.050000,2000,2.000000
B1834,57.696830,35.949677,28.800000,1441,DONE,0.100000,0.050000,2000,2.000000
B1835,64.535675,36.033218,29.920000,1497,DONE,0.100000,0.050000,2000,2.000000
B1836,64.775299,36.031268,30.000000,1501,DONE,0.100000,0.050000,2000,2.000000
B1837,58.375411,35.949326,29.080000,1455,DONE,0.100000,0.050000,2000,2.000000
B1838,58.615019,35.949740,29.160000,1459,DONE,0.100000,0.050000,2000,2.000000
B1839,65.614032,36.024452,30.280000,1515,DONE,0.100000,0.050000,2000,2.000000
B1840,65.773689,36.021642,30.320000,1517,DONE,0.100000,0.050000,2000,2.000000
B1841,66.093342,36.020566,30.440000,1523,DONE,0.100000,0.050000,2000,2.000000
B1842,66.452841,36.017655,30.560000,1529,DONE,0.100000,0.050000,2000,2.000000
B1843,59.773006,35.949732,29.600000,1481,DONE,0.100000,0.050000,2000,2.000000
B1844,66.932193,36.013779,30.720000,1537,DONE,0.100000,0.050000,2000,2.000000
B1845,67.171877,36.011844,30.800000,1541,DONE,0.100000,0.050000,2000,2.000000
B1846,60.531832,35.949614,29.880000,1495,DONE,0.100000,0.050000,2000,2.000000
B1847,67.571266,36.007301,30.920000,1547,DONE,0.100000,0.050000,2000,2.000000
B1848,61.011194,35.949798,30.040000,1503,DONE,0.100000,0.050000,2000,2.000000
B1849,61.170887,35.949207,30.120000,1507,DONE,0.100000,0.050000,2000,2.000000
B1850,61.490581,35.949844,30.200000,1511,DONE,0.100000,0.050000,2000,2.000000
B1851,68.729958,35.999308,31.320000,1567,DONE,0.100000,0.050000,2000,2.000000
B1852,68.969682,35.997387,31.400000,1571,DONE,0.100000,0.050000,2000,2.000000
B1853,69.209411,35.995468,31.480000,1575,DONE,0.100000,0.050000,2000,2.000000
B1854,62.649284,35.949984,30.560000,1529,DONE,0.100000,0.050000,2000,2.000000
B1855,62.689149,35.949392,30.600000,1531,DONE,0.100000,0.050000,2000,2.000000
B1856,69.928626,35.989722,31.720000,1587,DONE,0.100000,0.050000,2000,2.000000
B1857,70.168374,35.987811,31.800000,1591,DONE,0.100000,0.050000,2000,2.000000
B1858,63.488354,35.949197,30.840000,1543,DONE,0.100000,0.050000,2000,2.000000
B1859,63.888097,35.949757,30.920000,1547,DONE,0.100000,0.050000,2000,2.000000
B1860,70.687763,35.982638,31.960000,1599,DONE,0.100000,0.050000,2000,2.000000
B1861,64.527601,35.949797,31.080000,1555,DONE,0.100000,0.050000,2000,2.000000
B1862,71.247293,35.979239,32.160000,1609,DONE,0.100000,0.050000,2000,2.000000
B1863,64.887243,35.949125,31.200000,1561,DONE,0.100000,0.050000,2000,2.000000
B1864,65.367009,35.949674,31.280000,1565,DONE,0.100000,0.050000,2000,2.000000
B1865,71.846729,35.974496,32.360000,1619,DONE,0.100000,0.050000,2000,2.000000
B1866,65.966666,35.949786,31.400000,1571,DONE,0.100000,0.050000,2000,2.000000
B1867,72.206403,35.971657,32.480000,1625,DONE,0.100000,0.050000,2000,2.000000
B1868,66.486335,35.949406,31.520000,1577,DONE,0.100000,0.050000,2000,2.000000
B1869,72.486086,35.968549,32.560000,1629,DONE,0.100000,0.050000,2000,2.000000
B1870,67.246012,35.949685,31.640000,1583,DONE,0.100000,0.050000,2000,2.000000
B1871,72.925776,35.965996,32.720000,1637,DONE,0.100000,0.050000,2000,2.000000
B1872,68.085698,35.949929,31.760000,1589,DONE,0.100000,0.050000,2000,2.000000
B1873,68.365596,35.949939,31.800000,1591,DONE,0.100000,0.050000,2000,2.000000
B1874,68.485495,35.949458,31.840000,1593,DONE,0.100000,0.050000,2000,2.000000
B1875,73.525279,35.961296,32.920000,1647,DONE,0.100000,0.050000,2000,2.000000
B1876,73.645183,35.960357,32.960000,1649,DONE,0.100000,0.050000,2000,2.000000
B1877,73.685087,35.959221,32.960000,1649,DONE,0.100000,0.050000,2000,2.000000
B1878,70.285002,35.949870,32.040000,1603,DONE,0.100000,0.050000,2000,2.000000
B1879,70.724907,35.949996,32.080000,1605,DONE,0.100000,0.050000,2000,2.000000
B1880,71.084812,35.949885,32.120000,1607,DONE,0.100000,0.050000,2000,2.000000
B1881,71.524718,35.949899,32.240000,1613,DONE,0.100000,0.050000,2000,2.000000
B1882,74.284621,35.954578,33.160000,1659,DONE,0.100000,0.050000,2000,2.000000
B1883,71.644626,35.949203,32.280000,1615,DONE,0.100000,0.050000,2000,2.000000
B1884,72.244534,35.949442,32.480000,1625,DONE,0.100000,0.050000,2000,2.000000
B1885,72.844443,35.949596,32.680000,1635,DONE,0.100000,0.050000,2000,2.000000
B1886,73.524353,35.949809,32.920000,1647,DONE,0.100000,0.050000,2000,2.000000
B1887,74.844263,35.951009,33.360000,1669,DONE,0.100000,0.050000,2000,2.000000
B1888,73.804264,35.949249,33.000000,1651,DONE,0.100000,0.050000,2000,2.000000
B1889,74.724176,35.949692,33.320000,1667,DONE,0.100000,0.050000,2000,2.000000
B1890,75.084089,35.949147,33.440000,1673,DONE,0.100000,0.050000,2000,2.000000
B1891,75.563750,35.945431,33.600000,1681,DONE,0.100000,0.050000,2000,2.000000
B1892,76.043423,35.941726,33.760000,1689,DONE,0.100000,0.050000,2000,2.000000
B1893,76.523109,35.938032,33.920000,1697,DONE,0.100000,0.050000,2000,2.000000
B1894,77.002805,35.934348,34.080000,1705,DONE,0.100000,0.050000,2000,2.000000
B1895,77.482513,35.930675,34.240000,1713,DONE,0.100000,0.050000,2000,2.000000
B1896,77.882231,35.927033,34.360000,1719,DONE,0.100000,0.050000,2000,2.000000
B1897,78.561893,35.922452,34.600000,1731,DONE,0.100000,0.050000,2000,2.000000
B1898,79.041634,35.918816,34.760000,1739,DONE,0.100000,0.050000,2000,2.000000
B1899,79.521385,35.915191,34.920000,1747,DONE,0.100000,0.050000,2000,2.000000
