time_s,dt_s,v_input_mps,l_m,l_h_m,L_m,width_m,theta_ref_rad,theta_ref_deg,theta_rad,theta_deg,theta_t_rad,theta_t_deg,alpha_rad,alpha_deg,phi_rad,phi_deg,e_theta_rad,e_phi_rad,xA_m,yA_m,xB_m,yB_m,xH_m,yH_m,xT_m,yT_m
10.600000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.575959,33.000000,0.878443,50.331055,1.140242,65.331055,-0.167019,-9.569462,-0.261799,-15.000000,-0.302484,0.261799,8.680772,33.305397,6.127369,30.226414,7.276401,31.611957,1.641844,19.344040
10.620000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.573341,32.850000,0.875949,50.188179,1.137748,65.188179,-0.167151,-9.577061,-0.261799,-15.000000,-0.302608,0.261799,8.726218,33.344572,6.165145,30.271966,7.317628,31.654639,1.652497,19.400811
10.640000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.570723,32.700000,0.873453,50.045192,1.135253,65.045192,-0.167282,-9.584555,-0.261799,-15.000000,-0.302731,0.261799,8.771767,33.383627,6.203034,30.317422,7.358964,31.697214,1.663269,19.457563
10.660000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.568105,32.550000,0.870956,49.902093,1.132755,64.902093,-0.167411,-9.591944,-0.261799,-15.000000,-0.302851,0.261799,8.817418,33.422563,6.241035,30.362783,7.400407,31.739684,1.674162,19.514296
10.680000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.565487,32.400000,0.868456,49.758886,1.130256,64.758886,-0.167538,-9.599231,-0.261799,-15.000000,-0.302970,0.261799,8.863171,33.461378,6.279149,30.408047,7.441959,31.782046,1.685174,19.571009
10.700000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.562869,32.250000,0.865955,49.615570,1.127754,64.615570,-0.167664,-9.606415,-0.261799,-15.000000,-0.303086,0.261799,8.909026,33.500073,6.317374,30.453216,7.483618,31.824302,1.696308,19.627702
10.720000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.560251,32.100000,0.863452,49.472148,1.125251,64.472148,-0.167787,-9.613498,-0.261799,-15.000000,-0.303201,0.261799,8.954983,33.538648,6.355712,30.498287,7.525384,31.866449,1.707562,19.684375
10.740000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.557633,31.950000,0.860947,49.328622,1.122746,64.328622,-0.167909,-9.620480,-0.261799,-15.000000,-0.303314,0.261799,9.001040,33.577102,6.394162,30.543262,7.567257,31.908490,1.718937,19.741027
10.760000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.555015,31.800000,0.858440,49.184992,1.120239,64.184992,-0.168029,-9.627363,-0.261799,-15.000000,-0.303425,0.261799,9.047199,33.615434,6.432723,30.588139,7.609237,31.950422,1.730434,19.797658
10.780000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.552397,31.650000,0.855931,49.041260,1.117731,64.041260,-0.168148,-9.634148,-0.261799,-15.000000,-0.303535,0.261799,9.093458,33.653645,6.471396,30.632918,7.651324,31.992245,1.742053,19.854267
10.800000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.549779,31.500000,0.853421,48.897429,1.115221,63.897429,-0.168264,-9.640835,-0.261799,-15.000000,-0.303642,0.261799,9.139817,33.691735,6.510181,30.677599,7.693517,32.033960,1.753794,19.910855
10.820000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.547161,31.350000,0.850909,48.753498,1.112708,63.753498,-0.168379,-9.647425,-0.261799,-15.000000,-0.303748,0.261799,9.186276,33.729703,6.549077,30.722182,7.735817,32.075567,1.765658,19.967420
10.840000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.544543,31.200000,0.848395,48.609470,1.110195,63.609470,-0.168493,-9.653920,-0.261799,-15.000000,-0.303853,0.261799,9.232835,33.767548,6.588084,30.766667,7.778222,32.117063,1.777646,20.023963
10.860000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.541925,31.050000,0.845880,48.465345,1.107679,63.465345,-0.168604,-9.660320,-0.261799,-15.000000,-0.303955,0.261799,9.279493,33.805271,6.627202,30.811052,7.820733,32.158451,1.789756,20.080482
10.880000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.539307,30.900000,0.843363,48.321126,1.105162,63.321126,-0.168714,-9.666627,-0.261799,-15.000000,-0.304056,0.261799,9.326250,33.842872,6.666430,30.855338,7.863349,32.199728,1.801990,20.136979
10.900000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.536689,30.750000,0.840844,48.176814,1.102643,63.176814,-0.168823,-9.672841,-0.261799,-15.000000,-0.304155,0.261799,9.373106,33.880349,6.705769,30.899524,7.906071,32.240895,1.814348,20.193451
10.920000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.534071,30.600000,0.838324,48.032410,1.100123,63.032410,-0.168930,-9.678964,-0.261799,-15.000000,-0.304253,0.261799,9.420060,33.917703,6.745219,30.943610,7.948897,32.281952,1.826831,20.249899
10.940000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.531453,30.450000,0.835802,47.887915,1.097601,62.887915,-0.169035,-9.684997,-0.261799,-15.000000,-0.304349,0.261799,9.467112,33.954934,6.784779,30.987596,7.991829,32.322898,1.839438,20.306322
10.960000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.528835,30.300000,0.833278,47.743332,1.095078,62.743332,-0.169139,-9.690940,-0.261799,-15.000000,-0.304444,0.261799,9.514261,33.992041,6.824449,31.031481,8.034865,32.363733,1.852170,20.362721
10.980000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.526217,30.150000,0.830753,47.598660,1.092553,62.598660,-0.169241,-9.696794,-0.261799,-15.000000,-0.304537,0.261799,9.561508,34.029024,6.864229,31.075265,8.078005,32.404456,1.865027,20.419094
11.000000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.523599,30.000000,0.828227,47.453902,1.090026,62.453902,-0.169342,-9.702561,-0.261799,-15.000000,-0.304628,0.261799,9.608852,34.065882,6.904119,31.118948,8.121249,32.445068,1.878010,20.475441
11.020000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.520981,29.850000,0.825699,47.309058,1.087498,62.309058,-0.169441,-9.708242,-0.261799,-15.000000,-0.304718,0.261799,9.656292,34.102616,6.944118,31.162529,8.164597,32.485568,1.891119,20.531762
11.040000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.518363,29.700000,0.823169,47.164131,1.084969,62.164131,-0.169538,-9.713838,-0.261799,-15.000000,-0.304807,0.261799,9.703829,34.139226,6.984227,31.206008,8.208048,32.525956,1.904354,20.588057
11.060000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.515745,29.550000,0.820638,47.019120,1.082438,62.019120,-0.169635,-9.719349,-0.261799,-15.000000,-0.304894,0.261799,9.751462,34.175710,7.024445,31.249385,8.251603,32.566231,1.917715,20.644324
11.080000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.513127,29.400000,0.818106,46.874029,1.079906,61.874029,-0.169729,-9.724777,-0.261799,-15.000000,-0.304979,0.261799,9.799191,34.212069,7.064772,31.292659,8.295260,32.606394,1.931203,20.700565
11.100000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.510509,29.250000,0.815572,46.728857,1.077372,61.728857,-0.169823,-9.730122,-0.261799,-15.000000,-0.305064,0.261799,9.847015,34.248303,7.105208,31.335831,8.339021,32.646443,1.944817,20.756777
11.120000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.507891,29.100000,0.813037,46.583606,1.074837,61.583606,-0.169915,-9.735387,-0.261799,-15.000000,-0.305146,0.261799,9.894933,34.284411,7.145752,31.378898,8.382884,32.686379,1.958559,20.812961
11.140000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.505273,28.950000,0.810501,46.438277,1.072300,61.438277,-0.170005,-9.740571,-0.261799,-15.000000,-0.305228,0.261799,9.942947,34.320392,7.186405,31.421863,8.426849,32.726201,1.972428,20.869116
11.160000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.502655,28.800000,0.807963,46.292871,1.069762,61.292871,-0.170094,-9.745675,-0.261799,-15.000000,-0.305308,0.261799,9.991055,34.356248,7.227166,31.464723,8.470916,32.765909,1.986425,20.925243
11.180000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.500037,28.650000,0.805424,46.147391,1.067223,61.147391,-0.170182,-9.750702,-0.261799,-15.000000,-0.305387,0.261799,10.039257,34.391977,7.268035,31.507480,8.515085,32.805503,2.000550,20.981340
11.200000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.497419,28.500000,0.802883,46.001835,1.064683,61.001835,-0.170268,-9.755651,-0.261799,-15.000000,-0.305465,0.261799,10.087553,34.427579,7.309011,31.550131,8.559355,32.844983,2.014803,21.037407
11.220000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.494801,28.350000,0.800342,45.856207,1.062141,60.856207,-0.170353,-9.760524,-0.261799,-15.000000,-0.305541,0.261799,10.135942,34.463055,7.350096,31.592678,8.603727,32.884348,2.029185,21.093444
11.240000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.492183,28.200000,0.797799,45.710506,1.059598,60.710506,-0.170437,-9.765322,-0.261799,-15.000000,-0.305616,0.261799,10.184424,34.498403,7.391288,31.635120,8.648199,32.923597,2.043695,21.149451
11.260000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.489565,28.050000,0.795255,45.564735,1.057054,60.564735,-0.170519,-9.770045,-0.261799,-15.000000,-0.305690,0.261799,10.232999,34.533624,7.432587,31.677456,8.692772,32.962731,2.058334,21.205426
11.280000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.486947,27.900000,0.792709,45.418894,1.054509,60.418894,-0.170601,-9.774696,-0.261799,-15.000000,-0.305762,0.261799,10.281666,34.568717,7.473993,31.719686,8.737446,33.001750,2.073102,21.261370
11.300000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.484329,27.750000,0.790163,45.272984,1.051962,60.272984,-0.170681,-9.779273,-0.261799,-15.000000,-0.305834,0.261799,10.330425,34.603682,7.515506,31.761811,8.782219,33.040653,2.087999,21.317282
11.320000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.481711,27.600000,0.787615,45.127006,1.049414,60.127006,-0.170759,-9.783780,-0.261799,-15.000000,-0.305904,0.261799,10.379275,34.638518,7.557125,31.803829,8.827093,33.079439,2.103025,21.373162
11.340000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.479093,27.450000,0.785066,44.980962,1.046865,59.980962,-0.170837,-9.788216,-0.261799,-15.000000,-0.305973,0.261799,10.428218,34.673227,7.598851,31.845740,8.872066,33.118109,2.118181,21.429009
11.360000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.476475,27.300000,0.782516,44.834852,1.044315,59.834852,-0.170913,-9.792582,-0.261799,-15.000000,-0.306041,0.261799,10.477251,34.707807,7.640683,31.887544,8.917138,33.156662,2.133468,21.484824
11.380000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.473857,27.150000,0.779965,44.688678,1.041764,59.688678,-0.170988,-9.796880,-0.261799,-15.000000,-0.306108,0.261799,10.526374,34.742257,7.682621,31.929240,8.962310,33.195098,2.148884,21.540604
11.400000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.471239,27.000000,0.777412,44.542440,1.039212,59.542440,-0.171062,-9.801111,-0.261799,-15.000000,-0.306173,0.261799,10.575588,34.776579,7.724664,31.970830,9.007580,33.233417,2.164430,21.596351
11.420000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.468621,26.850000,0.774859,44.396140,1.036658,59.396140,-0.171134,-9.805275,-0.261799,-15.000000,-0.306238,0.261799,10.624892,34.810771,7.766813,32.012311,9.052949,33.271618,2.180107,21.652064
11.440000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.466003,26.700000,0.772304,44.249778,1.034104,59.249778,-0.171206,-9.809373,-0.261799,-15.000000,-0.306301,0.261799,10.674286,34.844834,7.809067,32.053683,9.098416,33.309701,2.195914,21.707741
11.460000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.463385,26.550000,0.769749,44.103355,1.031548,59.103355,-0.171276,-9.813406,-0.261799,-15.000000,-0.306364,0.261799,10.723769,34.878767,7.851427,32.094948,9.143981,33.347666,2.211852,21.763384
11.480000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.460767,26.400000,0.767192,43.956873,1.028992,58.956873,-0.171346,-9.817375,-0.261799,-15.000000,-0.306425,0.261799,10.773341,34.912570,7.893891,32.136103,9.189643,33.385513,2.227921,21.818991
11.500000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.458149,26.250000,0.764635,43.810332,1.026434,58.810332,-0.171414,-9.821281,-0.261799,-15.000000,-0.306486,0.261799,10.823001,34.946243,7.936460,32.177149,9.235403,33.423241,2.244121,21.874563
11.520000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.455531,26.100000,0.762076,43.663734,1.023875,58.663734,-0.171481,-9.825125,-0.261799,-15.000000,-0.306545,0.261799,10.872750,34.979785,7.979133,32.218086,9.281260,33.460850,2.260452,21.930098
11.540000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.452913,25.950000,0.759516,43.517079,1.021316,58.517079,-0.171547,-9.828908,-0.261799,-15.000000,-0.306603,0.261799,10.922586,35.013196,8.021910,32.258913,9.327214,33.498340,2.276915,21.985596
11.560000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.450295,25.800000,0.756956,43.370367,1.018755,58.370367,-0.171612,-9.832631,-0.261799,-15.000000,-0.306661,0.261799,10.972510,35.046476,8.064791,32.299630,9.373265,33.535711,2.293509,22.041057
11.580000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.447677,25.650000,0.754394,43.223601,1.016194,58.223601,-0.171676,-9.836294,-0.261799,-15.000000,-0.306717,0.261799,11.022522,35.079625,8.107775,32.340236,9.419411,33.572961,2.310235,22.096481
11.600000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.445059,25.500000,0.751832,43.076781,1.013631,58.076781,-0.171739,-9.839898,-0.261799,-15.000000,-0.306773,0.261799,11.072620,35.112643,8.150864,32.380732,9.465654,33.610092,2.327092,22.151866
11.620000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.442441,25.350000,0.749268,42.929907,1.011068,57.929907,-0.171801,-9.843444,-0.261799,-15.000000,-0.306827,0.261799,11.122805,35.145529,8.194055,32.421117,9.511992,33.647102,2.344082,22.207213
11.640000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.439823,25.200000,0.746704,42.782981,1.008503,57.782981,-0.171861,-9.846934,-0.261799,-15.000000,-0.306881,0.261799,11.173076,35.178284,8.237349,32.461390,9.558426,33.683992,2.361203,22.262522
11.660000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.437205,25.050000,0.744139,42.636003,1.005938,57.636003,-0.171921,-9.850367,-0.261799,-15.000000,-0.306934,0.261799,11.223432,35.210906,8.280746,32.501552,9.604955,33.720761,2.378457,22.317791
11.680000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.434587,24.900000,0.741573,42.488975,1.003372,57.488975,-0.171980,-9.853745,-0.261799,-15.000000,-0.306986,0.261799,11.273874,35.243396,8.324245,32.541602,9.651578,33.757409,2.395843,22.373021
11.700000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.431969,24.750000,0.739006,42.341897,1.000805,57.341897,-0.172038,-9.857068,-0.261799,-15.000000,-0.307037,0.261799,11.324402,35.275753,8.367847,32.581540,9.698296,33.793936,2.413361,22.428210
11.720000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.429351,24.600000,0.736438,42.194769,0.998237,57.194769,-0.172095,-9.860338,-0.261799,-15.000000,-0.307087,0.261799,11.375014,35.307977,8.411550,32.621366,9.745109,33.830341,2.431012,22.483360
11.740000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.426733,24.450000,0.733869,42.047593,0.995668,57.047593,-0.172152,-9.863555,-0.261799,-15.000000,-0.307136,0.261799,11.425710,35.340069,8.455355,32.661078,9.792015,33.866624,2.448795,22.538468
11.760000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.424115,24.300000,0.731299,41.900370,0.993099,56.900370,-0.172207,-9.866720,-0.261799,-15.000000,-0.307184,0.261799,11.476491,35.372027,8.499262,32.700678,9.839015,33.902785,2.466711,22.593535
11.780000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.421497,24.150000,0.728729,41.753100,0.990528,56.753100,-0.172261,-9.869833,-0.261799,-15.000000,-0.307232,0.261799,11.527355,35.403853,8.543269,32.740164,9.886108,33.938824,2.484760,22.648560
11.800000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.418879,24.000000,0.726158,41.605784,0.987957,56.605784,-0.172315,-9.872895,-0.261799,-15.000000,-0.307279,0.261799,11.578302,35.435544,8.587378,32.779537,9.933294,33.974740,2.502942,22.703544
11.820000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.416261,23.850000,0.723586,41.458423,0.985385,56.458423,-0.172367,-9.875908,-0.261799,-15.000000,-0.307325,0.261799,11.629333,35.467102,8.631587,32.818796,9.980573,34.010533,2.521256,22.758485
11.840000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.413643,23.700000,0.721013,41.311017,0.982813,56.311017,-0.172419,-9.878872,-0.261799,-15.000000,-0.307370,0.261799,11.680446,35.498525,8.675897,32.857941,10.027944,34.046204,2.539704,22.813383
11.860000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.411025,23.550000,0.718440,41.163567,0.980239,56.163567,-0.172470,-9.881787,-0.261799,-15.000000,-0.307415,0.261799,11.731642,35.529814,8.720307,32.896971,10.075408,34.081750,2.558285,22.868238
11.880000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.408407,23.400000,0.715866,41.016074,0.977665,56.016074,-0.172520,-9.884655,-0.261799,-15.000000,-0.307458,0.261799,11.782919,35.560969,8.764817,32.935886,10.122963,34.117174,2.576999,22.923049
11.900000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.405789,23.250000,0.713291,40.868539,0.975090,55.868539,-0.172569,-9.887476,-0.261799,-15.000000,-0.307502,0.261799,11.834278,35.591989,8.809427,32.974687,10.170610,34.152473,2.595846,22.977816
11.920000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.403171,23.100000,0.710715,40.720963,0.972514,55.720963,-0.172617,-9.890250,-0.261799,-15.000000,-0.307544,0.261799,11.885718,35.622875,8.854136,33.013372,10.218348,34.187648,2.614827,23.032538
11.940000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.400553,22.950000,0.708138,40.573345,0.969938,55.573345,-0.172665,-9.892980,-0.261799,-15.000000,-0.307585,0.261799,11.937239,35.653625,8.898944,33.051941,10.266177,34.222699,2.633941,23.087216
11.960000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.397935,22.800000,0.705561,40.425687,0.967361,55.425687,-0.172712,-9.895664,-0.261799,-15.000000,-0.307626,0.261799,11.988841,35.684240,8.943850,33.090395,10.314096,34.257625,2.653188,23.141848
11.980000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.395317,22.650000,0.702984,40.277989,0.964783,55.277989,-0.172758,-9.898304,-0.261799,-15.000000,-0.307666,0.261799,12.040523,35.714719,8.988856,33.128732,10.362106,34.292426,2.672569,23.196435
12.000000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.392699,22.500000,0.700405,40.130252,0.962204,55.130252,-0.172803,-9.900901,-0.261799,-15.000000,-0.307706,0.261799,12.092284,35.745063,9.033960,33.166953,10.410206,34.327103,2.692084,23.250976
12.020000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.390081,22.350000,0.697826,39.982477,0.959625,54.982477,-0.172848,-9.903455,-0.261799,-15.000000,-0.307745,0.261799,12.144125,35.775271,9.079161,33.205057,10.458395,34.361653,2.711732,23.305469
12.040000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.387463,22.200000,0.695246,39.834664,0.957045,54.834664,-0.172892,-9.905967,-0.261799,-15.000000,-0.307783,0.261799,12.196046,35.805342,9.124461,33.243045,10.506674,34.396079,2.731513,23.359916
12.060000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.384845,22.050000,0.692666,39.686814,0.954465,54.686814,-0.172935,-9.908437,-0.261799,-15.000000,-0.307820,0.261799,12.248044,35.835278,9.169858,33.280915,10.555042,34.430378,2.751429,23.414316
12.080000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.382227,21.900000,0.690084,39.538927,0.951884,54.538927,-0.172977,-9.910867,-0.261799,-15.000000,-0.307857,0.261799,12.300122,35.865076,9.215353,33.318667,10.603499,34.464551,2.771478,23.468668
12.100000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.379609,21.750000,0.687503,39.391005,0.949302,54.391005,-0.173019,-9.913256,-0.261799,-15.000000,-0.307894,0.261799,12.352277,35.894738,9.260944,33.356302,10.652044,34.498598,2.791660,23.522972
12.120000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.376991,21.600000,0.684920,39.243047,0.946720,54.243047,-0.173060,-9.915606,-0.261799,-15.000000,-0.307929,0.261799,12.404510,35.924264,9.306632,33.393818,10.700677,34.532519,2.811977,23.577227
12.140000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.374373,21.450000,0.682337,39.095055,0.944137,54.095055,-0.173100,-9.917917,-0.261799,-15.000000,-0.307964,0.261799,12.456820,35.953652,9.352416,33.431216,10.749398,34.566312,2.832427,23.631433
12.160000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.371755,21.300000,0.679754,38.947028,0.941553,53.947028,-0.173140,-9.920190,-0.261799,-15.000000,-0.307999,0.261799,12.509207,35.982902,9.398297,33.468496,10.798206,34.599979,2.853011,23.685590
12.180000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.369137,21.150000,0.677170,38.798968,0.938969,53.798968,-0.173179,-9.922425,-0.261799,-15.000000,-0.308033,0.261799,12.561670,36.012015,9.444273,33.505656,10.847102,34.633518,2.873729,23.739697
12.200000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.366519,21.000000,0.674585,38.650875,0.936384,53.650875,-0.173217,-9.924623,-0.261799,-15.000000,-0.308066,0.261799,12.614210,36.040991,9.490345,33.542698,10.896084,34.666930,2.894581,23.793754
12.220000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.363901,20.850000,0.672000,38.502749,0.933799,53.502749,-0.173255,-9.926784,-0.261799,-15.000000,-0.308099,0.261799,12.666825,36.069828,9.536512,33.579620,10.945153,34.700214,2.915566,23.847761
12.240000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.361283,20.700000,0.669414,38.354592,0.931213,53.354592,-0.173292,-9.928909,-0.261799,-15.000000,-0.308131,0.261799,12.719517,36.098528,9.582775,33.616422,10.994308,34.733369,2.936686,23.901716
12.260000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.358665,20.550000,0.666828,38.206403,0.928627,53.206403,-0.173329,-9.930999,-0.261799,-15.000000,-0.308162,0.261799,12.772283,36.127089,9.629131,33.653104,11.043550,34.766397,2.957939,23.955620
12.280000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.356047,20.400000,0.664241,38.058183,0.926040,53.058183,-0.173365,-9.933054,-0.261799,-15.000000,-0.308193,0.261799,12.825123,36.155511,9.675583,33.689666,11.092876,34.799296,2.979326,24.009472
12.300000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.353429,20.250000,0.661653,37.909932,0.923453,52.909932,-0.173400,-9.935075,-0.261799,-15.000000,-0.308224,0.261799,12.878039,36.183795,9.722128,33.726107,11.142288,34.832067,3.000847,24.063272
12.320000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.350811,20.100000,0.659065,37.761652,0.920865,52.761652,-0.173434,-9.937062,-0.261799,-15.000000,-0.308254,0.261799,12.931028,36.211940,9.768768,33.762428,11.191785,34.864709,3.022502,24.117020
12.340000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.348193,19.950000,0.656477,37.613343,0.918276,52.613343,-0.173469,-9.939016,-0.261799,-15.000000,-0.308283,0.261799,12.984091,36.239946,9.815501,33.798628,11.241366,34.897221,3.044290,24.170715
12.360000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.345575,19.800000,0.653888,37.465005,0.915687,52.465005,-0.173502,-9.940937,-0.261799,-15.000000,-0.308312,0.261799,13.037227,36.267813,9.862327,33.834706,11.291032,34.929604,3.066212,24.224356
12.380000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.342957,19.650000,0.651298,37.316638,0.913098,52.316638,-0.173535,-9.942826,-0.261799,-15.000000,-0.308341,0.261799,13.090436,36.295540,9.909246,33.870663,11.340781,34.961858,3.088268,24.277943
12.400000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.340339,19.500000,0.648708,37.168243,0.910508,52.168243,-0.173567,-9.944684,-0.261799,-15.000000,-0.308369,0.261799,13.143717,36.323128,9.956258,33.906498,11.390615,34.993981,3.110458,24.331476
12.420000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.337721,19.350000,0.646118,37.019821,0.907917,52.019821,-0.173599,-9.946510,-0.261799,-15.000000,-0.308397,0.261799,13.197071,36.350576,10.003362,33.942211,11.440531,35.025975,3.132782,24.384955
12.440000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.335103,19.200000,0.643527,36.871372,0.905326,51.871372,-0.173631,-9.948306,-0.261799,-15.000000,-0.308424,0.261799,13.250497,36.377884,10.050558,33.977801,11.490531,35.057838,3.155239,24.438379
12.460000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.332485,19.050000,0.640935,36.722896,0.902735,51.722896,-0.173662,-9.950071,-0.261799,-15.000000,-0.308450,0.261799,13.303994,36.405051,10.097846,34.013269,11.540613,35.089571,3.177830,24.491747
12.480000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.329867,18.900000,0.638344,36.574395,0.900143,51.574395,-0.173692,-9.951807,-0.261799,-15.000000,-0.308476,0.261799,13.357561,36.432079,10.145226,34.048614,11.590777,35.121173,3.200555,24.545060
12.500000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.327249,18.750000,0.635751,36.425867,0.897551,51.425867,-0.173722,-9.953514,-0.261799,-15.000000,-0.308502,0.261799,13.411200,36.458965,10.192697,34.083836,11.641023,35.152644,3.223413,24.598317
12.520000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.324631,18.600000,0.633159,36.277315,0.894958,51.277315,-0.173751,-9.955192,-0.261799,-15.000000,-0.308527,0.261799,13.464909,36.485711,10.240259,34.118935,11.691351,35.183984,3.246405,24.651517
12.540000,0.020000,3.000000,4.000000,1.800000,13.500000,2.000000,0.322013,18.450000,0.630565,36.128738,0.892365,51.128738,-0.173780,-9.956842,-0.261799,-15.000000,-0.308552,0.261799,13.518688,36.512316,10.287911,34.153910,11.741761,35.215193,3.269530,24.704660
