time_s,dt_s,v_input_mps,l_m,l_h_m,L_m,width_m,phi_max_rad,theta_ref_rad,theta_ref_deg,theta_rad,theta_deg,theta_t_rad,theta_t_deg,alpha_rad,alpha_deg,phi_rad,phi_deg,e_theta_rad,e_phi_rad,xA_m,yA_m,xB_m,yB_m,xH_m,yH_m,xT_m,yT_m
27.740000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.021582,1.236581,0.081976,4.696858,-0.005442,-0.311780,-0.060393,-3.460277,-0.021582,0.060393,58.671019,40.732450,54.671943,40.646127,56.471524,40.684972,41.521896,39.456714
27.760000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.021501,1.231905,0.081724,4.682465,-0.005426,-0.310907,-0.060224,-3.450561,-0.021501,0.060224,58.731011,40.733418,54.731928,40.647422,56.531512,40.686120,41.581576,39.461618
27.780000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.021419,1.227241,0.081474,4.668113,-0.005411,-0.310036,-0.060055,-3.440872,-0.021419,0.060055,58.791003,40.734383,54.791914,40.648712,56.591501,40.687264,41.641258,39.466506
27.800000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.021338,1.222590,0.081224,4.653801,-0.005396,-0.309167,-0.059886,-3.431210,-0.021338,0.059886,58.850995,40.735343,54.851899,40.649997,56.651489,40.688403,41.700942,39.471380
27.820000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.021257,1.217953,0.080975,4.639529,-0.005381,-0.308301,-0.059718,-3.421576,-0.021257,0.059718,58.910988,40.736300,54.911884,40.651277,56.711478,40.689537,41.760628,39.476238
27.840000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.021177,1.213328,0.080727,4.625297,-0.005366,-0.307437,-0.059550,-3.411968,-0.021177,0.059550,58.970980,40.737252,54.971870,40.652552,56.771466,40.690667,41.820316,39.481082
27.860000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.021096,1.208717,0.080479,4.611105,-0.005351,-0.306576,-0.059383,-3.402388,-0.021096,0.059383,59.030973,40.738201,55.031856,40.653823,56.831455,40.691793,41.880005,39.485911
27.880000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.021016,1.204118,0.080232,4.596953,-0.005336,-0.305717,-0.059216,-3.392834,-0.021016,0.059216,59.090965,40.739146,55.091841,40.655088,56.891444,40.692914,41.939697,39.490725
27.900000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020936,1.199533,0.079986,4.582840,-0.005321,-0.304860,-0.059050,-3.383308,-0.020936,0.059050,59.150958,40.740086,55.151827,40.656349,56.951433,40.694031,41.999390,39.495525
27.920000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020856,1.194960,0.079740,4.568767,-0.005306,-0.304006,-0.058884,-3.373807,-0.020856,0.058884,59.210951,40.741023,55.211813,40.657605,57.011422,40.695143,42.059085,39.500310
27.940000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020776,1.190400,0.079495,4.554734,-0.005291,-0.303155,-0.058719,-3.364334,-0.020776,0.058719,59.270943,40.741956,55.271799,40.658856,57.071411,40.696251,42.118782,39.505080
27.960000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020697,1.185852,0.079251,4.540740,-0.005276,-0.302305,-0.058554,-3.354887,-0.020697,0.058554,59.330936,40.742885,55.331786,40.660103,57.131400,40.697355,42.178481,39.509836
27.980000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020618,1.181318,0.079007,4.526785,-0.005261,-0.301458,-0.058389,-3.345467,-0.020618,0.058389,59.390929,40.743811,55.391772,40.661345,57.191389,40.698454,42.238181,39.514577
28.000000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020539,1.176796,0.078764,4.512869,-0.005247,-0.300613,-0.058225,-3.336073,-0.020539,0.058225,59.450922,40.744732,55.451758,40.662582,57.251379,40.699549,42.297883,39.519304
28.020000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020460,1.172287,0.078522,4.498992,-0.005232,-0.299771,-0.058062,-3.326705,-0.020460,0.058062,59.510915,40.745649,55.511745,40.663814,57.311368,40.700640,42.357587,39.524016
28.040000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020382,1.167790,0.078281,4.485154,-0.005217,-0.298931,-0.057899,-3.317364,-0.020382,0.057899,59.570908,40.746563,55.571732,40.665041,57.371358,40.701726,42.417293,39.528714
28.060000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020304,1.163306,0.078040,4.471355,-0.005203,-0.298094,-0.057736,-3.308049,-0.020304,0.057736,59.630901,40.747473,55.631718,40.666264,57.431347,40.702808,42.477001,39.533398
28.080000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020225,1.158835,0.077800,4.457595,-0.005188,-0.297258,-0.057574,-3.298760,-0.020225,0.057574,59.690894,40.748379,55.691705,40.667482,57.491337,40.703886,42.536710,39.538067
28.100000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020148,1.154376,0.077560,4.443873,-0.005174,-0.296425,-0.057413,-3.289497,-0.020148,0.057413,59.750888,40.749281,55.751692,40.668696,57.551327,40.704959,42.596421,39.542722
28.120000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.020070,1.149930,0.077321,4.430190,-0.005159,-0.295595,-0.057251,-3.280260,-0.020070,0.057251,59.810881,40.750179,55.811679,40.669904,57.611317,40.706028,42.656134,39.547363
28.140000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019993,1.145496,0.077083,4.416545,-0.005145,-0.294766,-0.057091,-3.271049,-0.019993,0.057091,59.870874,40.751074,55.871666,40.671109,57.671306,40.707093,42.715848,39.551989
28.160000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019916,1.141074,0.076846,4.402938,-0.005130,-0.293940,-0.056930,-3.261864,-0.019916,0.056930,59.930868,40.751965,55.931653,40.672308,57.731296,40.708154,42.775564,39.556601
28.180000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019839,1.136665,0.076609,4.389370,-0.005116,-0.293117,-0.056770,-3.252705,-0.019839,0.056770,59.990861,40.752852,55.991641,40.673503,57.791286,40.709210,42.835282,39.561199
28.200000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019762,1.132269,0.076373,4.375840,-0.005102,-0.292295,-0.056611,-3.243571,-0.019762,0.056611,60.050854,40.753735,56.051628,40.674693,57.851277,40.710262,42.895001,39.565783
28.220000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019685,1.127884,0.076137,4.362347,-0.005087,-0.291476,-0.056452,-3.234463,-0.019685,0.056452,60.110848,40.754615,56.111616,40.675879,57.911267,40.711310,42.954723,39.570353
28.240000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019609,1.123512,0.075902,4.348892,-0.005073,-0.290659,-0.056294,-3.225380,-0.019609,0.056294,60.170842,40.755491,56.171603,40.677060,57.971257,40.712354,43.014445,39.574909
28.260000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019533,1.119152,0.075668,4.335476,-0.005059,-0.289845,-0.056135,-3.216323,-0.019533,0.056135,60.230835,40.756363,56.231591,40.678236,58.031248,40.713393,43.074170,39.579451
28.280000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019457,1.114805,0.075435,4.322096,-0.005045,-0.289032,-0.055978,-3.207292,-0.019457,0.055978,60.290829,40.757231,56.291579,40.679408,58.091238,40.714429,43.133896,39.583979
28.300000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019381,1.110469,0.075202,4.308755,-0.005030,-0.288222,-0.055821,-3.198285,-0.019381,0.055821,60.350823,40.758096,56.351567,40.680575,58.151228,40.715460,43.193623,39.588493
28.320000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019306,1.106146,0.074970,4.295450,-0.005016,-0.287415,-0.055664,-3.189304,-0.019306,0.055664,60.410817,40.758957,56.411555,40.681738,58.211219,40.716487,43.253353,39.592994
28.340000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019231,1.101835,0.074738,4.282183,-0.005002,-0.286609,-0.055508,-3.180349,-0.019231,0.055508,60.470810,40.759814,56.471543,40.682896,58.271210,40.717510,43.313084,39.597480
28.360000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019156,1.097536,0.074507,4.268953,-0.004988,-0.285806,-0.055352,-3.171418,-0.019156,0.055352,60.530804,40.760668,56.531531,40.684050,58.331200,40.718528,43.372816,39.601953
28.380000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019081,1.093248,0.074277,4.255761,-0.004974,-0.285005,-0.055196,-3.162512,-0.019081,0.055196,60.590798,40.761518,56.591519,40.685199,58.391191,40.719543,43.432550,39.606411
28.400000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.019006,1.088973,0.074047,4.242605,-0.004960,-0.284206,-0.055041,-3.153632,-0.019006,0.055041,60.650792,40.762365,56.651507,40.686344,58.451182,40.720553,43.492286,39.610857
28.420000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018932,1.084710,0.073818,4.229486,-0.004946,-0.283410,-0.054887,-3.144776,-0.018932,0.054887,60.710786,40.763207,56.711496,40.687485,58.511173,40.721560,43.552023,39.615288
28.440000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018858,1.080459,0.073590,4.216404,-0.004933,-0.282615,-0.054733,-3.135945,-0.018858,0.054733,60.770781,40.764046,56.771484,40.688620,58.571164,40.722562,43.611762,39.619706
28.460000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018784,1.076220,0.073362,4.203359,-0.004919,-0.281823,-0.054579,-3.127139,-0.018784,0.054579,60.830775,40.764882,56.831473,40.689752,58.631155,40.723560,43.671503,39.624110
28.480000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018710,1.071993,0.073135,4.190350,-0.004905,-0.281033,-0.054426,-3.118358,-0.018710,0.054426,60.890769,40.765714,56.891462,40.690879,58.691147,40.724554,43.731245,39.628501
28.500000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018636,1.067777,0.072909,4.177378,-0.004891,-0.280245,-0.054273,-3.109601,-0.018636,0.054273,60.950763,40.766542,56.951450,40.692001,58.751138,40.725544,43.790988,39.632878
28.520000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018563,1.063574,0.072683,4.164442,-0.004877,-0.279460,-0.054120,-3.100869,-0.018563,0.054120,61.010758,40.767367,57.011439,40.693119,58.811129,40.726531,43.850733,39.637242
28.540000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018490,1.059382,0.072458,4.151543,-0.004864,-0.278677,-0.053968,-3.092161,-0.018490,0.053968,61.070752,40.768188,57.071428,40.694233,58.871120,40.727513,43.910480,39.641592
28.560000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018417,1.055202,0.072234,4.138679,-0.004850,-0.277896,-0.053817,-3.083478,-0.018417,0.053817,61.130746,40.769005,57.131417,40.695342,58.931112,40.728491,43.970228,39.645929
28.580000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018344,1.051033,0.072010,4.125852,-0.004837,-0.277117,-0.053666,-3.074819,-0.018344,0.053666,61.190741,40.769819,57.191406,40.696447,58.991103,40.729465,44.029977,39.650252
28.600000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018271,1.046876,0.071786,4.113061,-0.004823,-0.276340,-0.053515,-3.066184,-0.018271,0.053515,61.250735,40.770630,57.251395,40.697548,59.051095,40.730435,44.089728,39.654562
28.620000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018199,1.042731,0.071564,4.100305,-0.004810,-0.275565,-0.053365,-3.057574,-0.018199,0.053365,61.310730,40.771436,57.311385,40.698644,59.111087,40.731401,44.149481,39.658859
28.640000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018127,1.038598,0.071342,4.087586,-0.004796,-0.274793,-0.053215,-3.048988,-0.018127,0.053215,61.370725,40.772240,57.371374,40.699736,59.171078,40.732363,44.209235,39.663143
28.660000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.018055,1.034476,0.071120,4.074902,-0.004783,-0.274022,-0.053065,-3.040426,-0.018055,0.053065,61.430719,40.773040,57.431364,40.700823,59.231070,40.733321,44.268990,39.667413
28.680000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017983,1.030366,0.070900,4.062253,-0.004769,-0.273254,-0.052916,-3.031888,-0.017983,0.052916,61.490714,40.773836,57.491353,40.701907,59.291062,40.734275,44.328747,39.671670
28.700000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017912,1.026267,0.070680,4.049640,-0.004756,-0.272488,-0.052768,-3.023373,-0.017912,0.052768,61.550709,40.774629,57.551343,40.702986,59.351054,40.735225,44.388505,39.675914
28.720000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017840,1.022180,0.070460,4.037063,-0.004742,-0.271724,-0.052620,-3.014883,-0.017840,0.052620,61.610704,40.775418,57.611332,40.704060,59.411046,40.736171,44.448265,39.680145
28.740000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017769,1.018104,0.070241,4.024521,-0.004729,-0.270963,-0.052472,-3.006417,-0.017769,0.052472,61.670698,40.776204,57.671322,40.705131,59.471038,40.737114,44.508026,39.684363
28.760000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017698,1.014039,0.070023,4.012013,-0.004716,-0.270203,-0.052325,-2.997974,-0.017698,0.052325,61.730693,40.776986,57.731312,40.706197,59.531030,40.738052,44.567789,39.688567
28.780000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017628,1.009986,0.069805,3.999542,-0.004703,-0.269446,-0.052178,-2.989555,-0.017628,0.052178,61.790688,40.777765,57.791302,40.707258,59.591022,40.738986,44.627553,39.692759
28.800000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017557,1.005945,0.069588,3.987105,-0.004690,-0.268690,-0.052031,-2.981160,-0.017557,0.052031,61.850683,40.778541,57.851292,40.708316,59.651015,40.739917,44.687319,39.696938
28.820000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017487,1.001914,0.069372,3.974702,-0.004676,-0.267937,-0.051885,-2.972788,-0.017487,0.051885,61.910678,40.779313,57.911282,40.709369,59.711007,40.740844,44.747086,39.701104
28.840000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017417,0.997895,0.069156,3.962335,-0.004663,-0.267186,-0.051739,-2.964440,-0.017417,0.051739,61.970673,40.780081,57.971272,40.710419,59.770999,40.741767,44.806854,39.705257
28.860000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017347,0.993888,0.068941,3.950002,-0.004650,-0.266437,-0.051594,-2.956115,-0.017347,0.051594,62.030669,40.780847,58.031263,40.711463,59.830992,40.742686,44.866624,39.709397
28.880000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017277,0.989891,0.068726,3.937704,-0.004637,-0.265690,-0.051449,-2.947813,-0.017277,0.051449,62.090664,40.781608,58.091253,40.712504,59.890984,40.743601,44.926395,39.713524
28.900000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017207,0.985906,0.068512,3.925441,-0.004624,-0.264945,-0.051305,-2.939535,-0.017207,0.051305,62.150659,40.782367,58.151243,40.713541,59.950977,40.744512,44.986167,39.717638
28.920000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017138,0.981932,0.068298,3.913212,-0.004611,-0.264202,-0.051160,-2.931280,-0.017138,0.051160,62.210654,40.783122,58.211234,40.714573,60.010969,40.745420,45.045941,39.721740
28.940000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017069,0.977969,0.068086,3.901017,-0.004598,-0.263462,-0.051017,-2.923048,-0.017069,0.051017,62.270649,40.783873,58.271224,40.715601,60.070962,40.746324,45.105716,39.725829
28.960000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.017000,0.974017,0.067873,3.888856,-0.004585,-0.262723,-0.050874,-2.914840,-0.017000,0.050874,62.330645,40.784621,58.331215,40.716625,60.130955,40.747224,45.165493,39.729905
28.980000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016931,0.970076,0.067662,3.876730,-0.004573,-0.261986,-0.050731,-2.906654,-0.016931,0.050731,62.390640,40.785366,58.391206,40.717645,60.190948,40.748120,45.225270,39.733968
29.000000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016862,0.966146,0.067451,3.864637,-0.004560,-0.261252,-0.050588,-2.898491,-0.016862,0.050588,62.450636,40.786108,58.451196,40.718661,60.250940,40.749012,45.285049,39.738019
29.020000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016794,0.962227,0.067240,3.852579,-0.004547,-0.260519,-0.050446,-2.890352,-0.016794,0.050446,62.510631,40.786846,58.511187,40.719673,60.310933,40.749901,45.344830,39.742058
29.040000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016726,0.958320,0.067030,3.840554,-0.004534,-0.259789,-0.050304,-2.882235,-0.016726,0.050304,62.570627,40.787581,58.571178,40.720680,60.370926,40.750786,45.404612,39.746084
29.060000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016658,0.954423,0.066821,3.828563,-0.004521,-0.259060,-0.050163,-2.874140,-0.016658,0.050163,62.630622,40.788312,58.631169,40.721684,60.430919,40.751667,45.464395,39.750097
29.080000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016590,0.950537,0.066612,3.816606,-0.004509,-0.258334,-0.050022,-2.866069,-0.016590,0.050022,62.690618,40.789040,58.691160,40.722683,60.490913,40.752544,45.524179,39.754098
29.100000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016522,0.946662,0.066404,3.804682,-0.004496,-0.257610,-0.049882,-2.858020,-0.016522,0.049882,62.750613,40.789765,58.751151,40.723679,60.550906,40.753418,45.583965,39.758086
29.120000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016455,0.942798,0.066197,3.792792,-0.004484,-0.256887,-0.049742,-2.849994,-0.016455,0.049742,62.810609,40.790487,58.811143,40.724670,60.610899,40.754287,45.643752,39.762062
29.140000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016388,0.938944,0.065990,3.780935,-0.004471,-0.256167,-0.049602,-2.841990,-0.016388,0.049602,62.870605,40.791205,58.871134,40.725657,60.670892,40.755154,45.703540,39.766026
29.160000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016321,0.935102,0.065783,3.769111,-0.004458,-0.255449,-0.049463,-2.834009,-0.016321,0.049463,62.930600,40.791920,58.931125,40.726640,60.730885,40.756016,45.763330,39.769977
29.180000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016254,0.931270,0.065578,3.757321,-0.004446,-0.254733,-0.049324,-2.826050,-0.016254,0.049324,62.990596,40.792632,58.991117,40.727620,60.790879,40.756875,45.823120,39.773916
29.200000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016187,0.927449,0.065372,3.745563,-0.004433,-0.254018,-0.049185,-2.818114,-0.016187,0.049185,63.050592,40.793340,59.051108,40.728595,60.850872,40.757730,45.882912,39.777842
29.220000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016121,0.923639,0.065168,3.733839,-0.004421,-0.253306,-0.049047,-2.810200,-0.016121,0.049047,63.110588,40.794045,59.111100,40.729566,60.910866,40.758582,45.942706,39.781757
29.240000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.016054,0.919839,0.064964,3.722147,-0.004409,-0.252596,-0.048909,-2.802308,-0.016054,0.048909,63.170584,40.794747,59.171091,40.730533,60.970859,40.759429,46.002500,39.785659
29.260000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015988,0.916051,0.064760,3.710488,-0.004396,-0.251887,-0.048772,-2.794438,-0.015988,0.048772,63.230580,40.795446,59.231083,40.731496,61.030853,40.760274,46.062296,39.789549
29.280000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015922,0.912272,0.064557,3.698862,-0.004384,-0.251181,-0.048635,-2.786590,-0.015922,0.048635,63.290576,40.796142,59.291075,40.732456,61.090847,40.761114,46.122093,39.793427
29.300000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015856,0.908505,0.064355,3.687269,-0.004372,-0.250477,-0.048499,-2.778764,-0.015856,0.048499,63.350572,40.796834,59.351066,40.733411,61.150840,40.761951,46.181891,39.797293
29.320000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015791,0.904747,0.064153,3.675708,-0.004359,-0.249774,-0.048362,-2.770960,-0.015791,0.048362,63.410568,40.797523,59.411058,40.734362,61.210834,40.762784,46.241691,39.801146
29.340000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015725,0.901001,0.063952,3.664179,-0.004347,-0.249074,-0.048227,-2.763179,-0.015725,0.048227,63.470564,40.798209,59.471050,40.735310,61.270828,40.763614,46.301491,39.804988
29.360000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015660,0.897265,0.063751,3.652683,-0.004335,-0.248376,-0.048091,-2.755419,-0.015660,0.048091,63.530560,40.798892,59.531042,40.736253,61.330822,40.764440,46.361293,39.808818
29.380000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015595,0.893539,0.063551,3.641219,-0.004323,-0.247679,-0.047956,-2.747680,-0.015595,0.047956,63.590556,40.799571,59.591034,40.737193,61.390816,40.765263,46.421096,39.812635
29.400000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015530,0.889824,0.063352,3.629788,-0.004311,-0.246984,-0.047821,-2.739964,-0.015530,0.047821,63.650552,40.800247,59.651027,40.738128,61.450809,40.766082,46.480900,39.816441
29.420000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015466,0.886119,0.063153,3.618388,-0.004299,-0.246292,-0.047687,-2.732269,-0.015466,0.047687,63.710548,40.800920,59.711019,40.739060,61.510804,40.766897,46.540706,39.820235
29.440000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015401,0.882425,0.062954,3.607020,-0.004287,-0.245601,-0.047553,-2.724596,-0.015401,0.047553,63.770545,40.801591,59.771011,40.739988,61.570798,40.767709,46.600512,39.824017
29.460000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015337,0.878741,0.062757,3.595685,-0.004275,-0.244912,-0.047420,-2.716944,-0.015337,0.047420,63.830541,40.802257,59.831003,40.740912,61.630792,40.768517,46.660320,39.827787
29.480000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015273,0.875067,0.062559,3.584381,-0.004263,-0.244226,-0.047286,-2.709314,-0.015273,0.047286,63.890537,40.802921,59.890996,40.741832,61.690786,40.769322,46.720129,39.831545
29.500000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015209,0.871404,0.062363,3.573108,-0.004251,-0.243541,-0.047154,-2.701705,-0.015209,0.047154,63.950534,40.803582,59.950988,40.742748,61.750780,40.770123,46.779939,39.835292
29.520000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015145,0.867751,0.062166,3.561868,-0.004239,-0.242858,-0.047021,-2.694117,-0.015145,0.047021,64.010530,40.804239,60.010981,40.743661,61.810774,40.770921,46.839750,39.839027
29.540000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015082,0.864108,0.061971,3.550659,-0.004227,-0.242177,-0.046889,-2.686551,-0.015082,0.046889,64.070526,40.804894,60.070973,40.744570,61.870769,40.771715,46.899562,39.842750
29.560000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.015018,0.860475,0.061776,3.539481,-0.004215,-0.241497,-0.046757,-2.679006,-0.015018,0.046757,64.130523,40.805545,60.130966,40.745474,61.930763,40.772506,46.959376,39.846461
29.580000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.014955,0.856853,0.061581,3.528335,-0.004203,-0.240820,-0.046626,-2.671482,-0.014955,0.046626,64.190519,40.806193,60.190959,40.746376,61.990757,40.773293,47.019190,39.850161
29.600000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.014892,0.853240,0.061387,3.517220,-0.004191,-0.240145,-0.046495,-2.663980,-0.014892,0.046495,64.250516,40.806838,60.250951,40.747273,62.050752,40.774077,47.079006,39.853849
29.620000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,0.000000,0.000000,0.014829,0.849638,0.061194,3.506136,-0.004180,-0.239471,-0.046365,-2.656498,-0.014829,0.046365,64.310513,40.807480,60.310944,40.748166,62.110746,40.774857,47.138823,39.857526
